iso3,year_month,fx_rate,fx_mom_pct_change,fx_yoy_pct_change,fx_3m_pct_change,fx_6m_pct_change,fx_volatility_3m
HUN,2003-12-01,215.82,-2.6434500180440357,-6.92198214516756,-5.25483998419597,-3.522574877067497,2.8892210354989594
HUN,2004-01-01,209.76,-2.807895468445931,-7.214579555005085,-3.9824224114254347,-9.629055189349888,2.4260493856182803
HUN,2004-02-01,207.94,-0.8676582761250939,-8.609853645673105,-6.1981234211476055,-10.694038824944174,1.0758716605068408
HUN,2004-03-01,206.58,-0.6540348177358823,-9.095709570957089,-4.281345565749229,-9.311207691294609,1.1866810191395416
HUN,2004-04-01,208.64,0.9971923709942709,-7.787501104923544,-0.5339435545385185,-4.495102078183654,1.02060881722932
HUN,2004-05-01,210.67,0.9729677914110502,-0.7069802516849744,1.312878715013932,-4.966618549260204,0.9464209378168371
HUN,2004-06-01,208.6,-0.982579389566618,-6.750111756817168,0.9778294123341968,-3.3453804096005957,1.136093293645675
HUN,2004-07-01,203.61,-2.3921380632789924,-12.278660979707901,-2.4108512269938487,-2.9319221967963327,1.6899190239444772
HUN,2004-08-01,204.51,0.44202151171355286,-12.167153410067,-2.924004367019506,-1.6495142829662468,1.4170864404996626
HUN,2004-09-01,202.78,-0.8459244046745806,-10.979410860880634,-2.7900287631831278,-1.8394810727079158,1.4190396904313887
HUN,2004-10-01,197.56,-2.574218364730252,-9.566968781470298,-2.9713668287412287,-5.310582822085886,1.5134677448471086
HUN,2004-11-01,188.88,-4.3936019437133105,-14.796102490075791,-7.642658060730523,-10.343190772297906,1.7740336590586472
HUN,2004-12-01,183.42,-2.890724269377387,-15.012510425354463,-9.54729263240951,-12.070949185043144,0.9720231392279308
HUN,2005-01-01,187.81,2.3934140224621148,-10.464340198321887,-4.935209556590403,-7.759933205638236,3.5647427330365655
HUN,2005-02-01,187.23,-0.3088227463926341,-9.959603731845723,-0.8735705209656941,-8.449464573859466,2.642297501437781
HUN,2005-03-01,185.91,-0.7050152219195582,-10.005808887598032,1.3575400719659791,-8.319360883716342,1.6861848364011136
HUN,2005-04-01,191.69,3.109031251680916,-8.124041411042937,2.0659176827644954,-2.971249240736995,2.0970473263057166
HUN,2005-05-01,198.34,3.469142886952903,-5.852755494375083,5.933878117822999,5.008470986869984,2.3130148727907835
HUN,2005-06-01,204.65,3.1814056670363966,-1.8935762224352781,10.080146307353033,11.574528404754126,0.19048672463873598
HUN,2005-07-01,204.58,-0.03420473979965921,0.4764009626246235,6.724398768845541,8.929236994835211,1.944924488257853
HUN,2005-08-01,198.83,-2.8106364258480787,-2.7773702997408334,0.24705051931028787,6.195588313838596,2.9987022648346127
HUN,2005-09-01,200.58,0.8801488708947369,-1.0849196173192577,-1.9887612997801063,7.8909149588510585,1.9220870401439747
HUN,2005-10-01,209.37,4.382291355070289,5.977930755213601,2.3413823443151793,9.223224998695812,3.59687614807691
HUN,2005-11-01,213.03,1.7481014471987466,12.785895806861515,7.141779409545834,7.406473731975405,1.8237918432445608
HUN,2005-12-01,212.97,-0.02816504717645385,16.110565914295073,6.177086449297042,4.065477644759352,2.219091586133522
HUN,2006-01-01,207.12,-2.7468657557402465,10.281667642830516,-1.0746525290156184,1.2415680907224447,2.263889954528211
HUN,2006-02-01,210.6,1.6801853997682414,12.481974042621369,-1.1406844106463865,5.919629834532003,2.232658233504421
HUN,2006-03-01,216.87,2.977207977207974,16.653219299661124,1.831243837160157,8.121447801376004,3.00127943828698
HUN,2006-04-01,216.32,-0.2536081523493383,12.848870572278148,4.441869447663183,3.319482256292683,1.6258330137505737
HUN,2006-05-01,205.46,-5.0203402366863825,3.5897953009982775,-2.4406457739791,-3.5534901187626144,4.023279861431896
HUN,2006-06-01,214.89,4.589701158376314,5.0036647935499445,-0.9129893484576046,0.901535427525002,4.805071547473367
HUN,2006-07-01,218.81,1.8241891200148963,6.955714146055336,1.1510724852070942,5.644071069911161,4.947196757826364
HUN,2006-08-01,213.99,-2.202824368173295,7.624603933008101,4.151659690450704,1.6096866096866114,3.415730705066379
HUN,2006-09-01,215.71,0.803775877377455,7.543124937680723,0.3815905812276199,-0.5348826485913172,2.0935506464833584
HUN,2006-10-01,211.83,-1.7987112326735,1.1749534317237353,-3.189982176317352,-2.0756286982248406,1.6317624224955223
HUN,2006-11-01,200.82,-5.197564084407313,-5.731587100408397,-6.154493200616862,-2.258347123527704,3.0094634406218033
HUN,2006-12-01,192.26,-4.26252365302261,-9.72437432502231,-10.87107690881276,-10.530969333147189,1.7557938830592565
HUN,2007-01-01,195.22,1.5395818162904362,-5.745461568173038,-7.841193409809755,-10.781042913943606,3.6498370596654732
HUN,2007-02-01,193.87,-0.691527507427514,-7.94396961063627,-3.460810676227466,-9.402308519089676,2.9267242827453765
HUN,2007-03-01,188.74,-2.646103058750704,-12.970904228339553,-1.8308540518048422,-12.50289740855779,2.0943643535831953
HUN,2007-04-01,182.13,-3.502172300519235,-15.805288461538458,-6.705255609056449,-14.020676957937972,1.4406563484205255
HUN,2007-05-01,183.84,0.9388898039861759,-10.522729485057924,-5.173569917986276,-8.455333134149978,2.356128922217211
HUN,2007-06-01,186.69,1.5502610966057428,-13.122993159290797,-1.086150259616414,-2.8971184853843757,2.757531828341462
HUN,2007-07-01,179.96,-3.604906529540941,-17.755130021479815,-1.1914566518420822,-7.816822046921413,2.8164875652629426
HUN,2007-08-01,187.33,4.095354523227379,-12.458526099350431,1.8983899042645858,-3.37339454273482,3.9231635636877753
HUN,2007-09-01,182.44,-2.6103667325041435,-15.42348523480599,-2.2765011516417633,-3.337925188089441,4.188273853833666
HUN,2007-10-01,176.29,-3.370971278228463,-16.777604683000526,-2.0393420760169034,-3.2065008510404724,4.108755647152215
HUN,2007-11-01,173.14,-1.7868285211866897,-13.783487700428243,-7.5748678802114,-5.820278503046139,0.7922796996814994
HUN,2007-12-01,173.86,0.41584844634401374,-9.570373452616233,-4.70291602718701,-6.872355241309114,1.9018104411494063
HUN,2008-01-01,174.11,0.14379385712641746,-10.81344124577399,-1.236598786091092,-3.250722382751714,1.2009095365907745
HUN,2008-02-01,177.69,2.0561713859054587,-8.345798731108477,2.6279311539794348,-5.145999039128812,1.034557945706354
HUN,2008-03-01,167.56,-5.700939839045526,-11.221786584719728,-3.6236051995858776,-8.156106117079586,4.041263712174024
HUN,2008-04-01,161.03,-3.897111482454052,-11.585131499478397,-7.512492102693702,-8.65619150263769,4.059313328774687
HUN,2008-05-01,158.88,-1.3351549400732798,-13.577023498694519,-10.585851764308629,-8.236109506757527,2.193835904270013
HUN,2008-06-01,155.92,-1.8630412890231707,-16.48186833788634,-6.946765337789462,-10.318647187392171,1.3527581007124734
HUN,2008-07-01,147.06,-5.682401231400713,-18.281840408979775,-8.67540209898776,-15.536155304118093,2.372225561377123
HUN,2008-08-01,157.45,7.065143478852165,-15.950461751988476,-0.9000503524672743,-11.390624120659576,6.5421694892782005
HUN,2008-09-01,167.43,6.338520165131789,-8.22736242052181,7.381990764494617,-0.07758414896156252,7.159264729490395
HUN,2008-10-01,193.23,15.409424834259088,9.609166713937256,31.39534883720929,19.99627398621375,5.040441850582627
HUN,2008-11-01,208.22,7.757594576411542,20.26106041353819,32.24515719275962,31.05488418932527,4.879303058088924
HUN,2008-12-01,196.78,-5.494188838728265,13.1830208213505,17.529713910290855,26.20574653668548,10.576084141166408
HUN,2009-01-01,211.69,7.576989531456446,21.584056056515987,9.5533819800238,43.94804841561266,7.599321086443868
HUN,2009-02-01,233.34,10.22721904671926,31.318588553098103,12.064162904620112,48.19942838996507,8.416670822137917
HUN,2009-03-01,233.54,0.08571183680465833,39.37693960372404,18.680760239861762,39.48515797646777,5.259802380170878
HUN,2009-04-01,223.7,-4.2134109788473095,38.918213997391796,5.673390334923711,15.768772964860522,7.414674874959162
HUN,2009-05-01,206.58,-7.653106839517198,30.02265861027191,-11.468243764463871,-0.7876284698876135,3.8773547491160576
HUN,2009-06-01,200.27,-3.054506728628137,28.444073884043107,-14.245953583968474,1.773554222990148,2.3917110212479944
HUN,2009-07-01,193.27,-3.495281370150294,31.422548619611046,-13.603039785426907,-8.701402994945429,2.5373515686700516
HUN,2009-08-01,189.1,-2.157603352822479,20.101619561765638,-8.461612934456397,-18.9594583011914,0.6816769063839136
HUN,2009-09-01,186.84,-1.1951348492860836,11.59290449740189,-6.705946971588361,-19.99657446261882,1.1551624788881145
HUN,2009-10-01,181.41,-2.9062299293513227,-6.117062567924236,-6.136492989082642,-18.904783191774698,0.8577717008241529
HUN,2009-11-01,181.6,0.10473513036768356,-12.78455479781001,-3.9661554732945525,-12.092167683222,1.5101555619580735
HUN,2009-12-01,186.76,2.841409691629959,-5.09198089236712,-0.04281738385785161,-6.745893044390083,2.8749104176705167
HUN,2010-01-01,188.56,0.9638038123795267,-10.926354575086206,3.9413483269941096,-2.437005225849853,1.3995707968558069
HUN,2010-02-01,198.08,5.048790835808226,-15.110996828662039,9.074889867841417,4.7488101533580185,2.0447108326546055
HUN,2010-03-01,195.67,-1.2166801292407214,-16.21563757814507,4.770828871278643,4.725968743309772,3.1806119855335013
