iso3,year_month,bop_current_account_balance_usd,bop_fdi_liabilities_usd,bop_other_investment_loans_liabilities_usd,bop_portfolio_liabilities_usd,bop_reserve_assets_usd,bop_workers_remittances_credit_usd,bop_total_liability_inflows_usd,bop_current_account_balance_usd_3m_change,bop_reserve_assets_usd_3m_change,bop_total_liability_inflows_usd_3m_change,bop_reserve_assets_3m_pct_change
COL,2014-07-01,-5033.4054882975,3673.18038585453,-51.331456546578,6422.93777265,2099.775741294021,1004.73834421103,10044.786701957953,-844.1213691307694,986.4949760565319,271.3379984679923,88.61151713566966
COL,2014-08-01,-5033.4054882975,3673.18038585453,-51.331456546578,6422.93777265,2099.775741294021,1004.73834421103,10044.786701957953,-844.1213691307694,986.4949760565319,271.3379984679923,88.61151713566966
COL,2014-09-01,-5033.4054882975,3673.18038585453,-51.331456546578,6422.93777265,2099.775741294021,1004.73834421103,10044.786701957953,-844.1213691307694,986.4949760565319,271.3379984679923,88.61151713566966
COL,2014-10-01,-6471.14329274991,3760.18563920474,2986.28985803538,2004.65186103,545.5816836021631,1118.42137073323,8751.12735827012,-1437.7378044524103,-1554.1940576918578,-1293.6593436878338,-74.01714512303397
COL,2014-11-01,-6471.14329274991,3760.18563920474,2986.28985803538,2004.65186103,545.5816836021631,1118.42137073323,8751.12735827012,-1437.7378044524103,-1554.1940576918578,-1293.6593436878338,-74.01714512303397
COL,2014-12-01,-6471.14329274991,3760.18563920474,2986.28985803538,2004.65186103,545.5816836021631,1118.42137073323,8751.12735827012,-1437.7378044524103,-1554.1940576918578,-1293.6593436878338,-74.01714512303397
COL,2015-01-01,-5291.92855197034,3248.54334900984,2204.03155729287,4029.87639587354,71.65007684178816,1146.8983825004,9482.45130217625,1179.21474077957,-473.93160676037496,731.3239439061308,-86.86721365557514
COL,2015-02-01,-5291.92855197034,3248.54334900984,2204.03155729287,4029.87639587354,71.65007684178816,1146.8983825004,9482.45130217625,1179.21474077957,-473.93160676037496,731.3239439061308,-86.86721365557514
COL,2015-03-01,-5291.92855197034,3248.54334900984,2204.03155729287,4029.87639587354,71.65007684178816,1146.8983825004,9482.45130217625,1179.21474077957,-473.93160676037496,731.3239439061308,-86.86721365557514
COL,2015-04-01,-4426.37366364025,4068.1552427828,-776.602659163453,2308.71323380464,94.37789150833925,1112.54043801911,5600.265817423988,865.5548883300899,22.727814666551083,-3882.1854847522627,31.720572633490374
COL,2015-05-01,-4426.37366364025,4068.1552427828,-776.602659163453,2308.71323380464,94.37789150833925,1112.54043801911,5600.265817423988,865.5548883300899,22.727814666551083,-3882.1854847522627,31.720572633490374
COL,2015-06-01,-4426.37366364025,4068.1552427828,-776.602659163453,2308.71323380464,94.37789150833925,1112.54043801911,5600.265817423988,865.5548883300899,22.727814666551083,-3882.1854847522627,31.720572633490374
COL,2015-07-01,-5055.77266205956,2197.15841946557,587.835926395645,2790.6407451241,123.9822745818674,1412.82218487161,5575.635090985315,-629.3989984193104,29.604383073528155,-24.630726438672355,31.367921660882093
COL,2015-08-01,-5055.77266205956,2197.15841946557,587.835926395645,2790.6407451241,123.9822745818674,1412.82218487161,5575.635090985315,-629.3989984193104,29.604383073528155,-24.630726438672355,31.367921660882093
COL,2015-09-01,-5055.77266205956,2197.15841946557,587.835926395645,2790.6407451241,123.9822745818674,1412.82218487161,5575.635090985315,-629.3989984193104,29.604383073528155,-24.630726438672355,31.367921660882093
COL,2015-10-01,-3928.15240728789,2106.67563445098,1639.50694039847,-438.501784890251,126.7392640890805,1285.17960776468,3307.680789959199,1127.6202547716703,2.756989507213106,-2267.9543010261164,2.2236965054166946
COL,2015-11-01,-3928.15240728789,2106.67563445098,1639.50694039847,-438.501784890251,126.7392640890805,1285.17960776468,3307.680789959199,1127.6202547716703,2.756989507213106,-2267.9543010261164,2.2236965054166946
COL,2015-12-01,-3928.15240728789,2106.67563445098,1639.50694039847,-438.501784890251,126.7392640890805,1285.17960776468,3307.680789959199,1127.6202547716703,2.756989507213106,-2267.9543010261164,2.2236965054166946
COL,2016-01-01,-3524.789286103,4681.36052222591,707.551801464582,2209.15096866876,110.8461934506096,1275.5932324512,7598.063292359253,403.36312118489013,-15.893070638470903,4290.382502400054,-12.539973900511391
COL,2016-02-01,-3524.789286103,4681.36052222591,707.551801464582,2209.15096866876,110.8461934506096,1275.5932324512,7598.063292359253,403.36312118489013,-15.893070638470903,4290.382502400054,-12.539973900511391
COL,2016-03-01,-3524.789286103,4681.36052222591,707.551801464582,2209.15096866876,110.8461934506096,1275.5932324512,7598.063292359253,403.36312118489013,-15.893070638470903,4290.382502400054,-12.539973900511391
COL,2016-04-01,-2794.41566004655,3656.98463308855,342.300554185936,2914.19456266572,-160.5876890367226,1237.56453408641,6913.479749940206,730.3736260564501,-271.4338824873322,-684.5835424190473,-244.87433806942283
COL,2016-05-01,-2794.41566004655,3656.98463308855,342.300554185936,2914.19456266572,-160.5876890367226,1237.56453408641,6913.479749940206,730.3736260564501,-271.4338824873322,-684.5835424190473,-244.87433806942283
COL,2016-06-01,-2794.41566004655,3656.98463308855,342.300554185936,2914.19456266572,-160.5876890367226,1237.56453408641,6913.479749940206,730.3736260564501,-271.4338824873322,-684.5835424190473,-244.87433806942283
COL,2016-07-01,-3601.14376338481,2243.87401854263,-493.723962528445,2606.45992223682,85.48928061809673,1266.28361088038,4356.6099782510055,-806.7281033382601,246.07696965481932,-2556.8697716892,-153.23526425400354
COL,2016-08-01,-3601.14376338481,2243.87401854263,-493.723962528445,2606.45992223682,85.48928061809673,1266.28361088038,4356.6099782510055,-806.7281033382601,246.07696965481932,-2556.8697716892,-153.23526425400354
COL,2016-09-01,-3601.14376338481,2243.87401854263,-493.723962528445,2606.45992223682,85.48928061809673,1266.28361088038,4356.6099782510055,-806.7281033382601,246.07696965481932,-2556.8697716892,-153.23526425400354
COL,2016-10-01,-2666.21071063202,3275.71854694555,987.61065232214,2299.43936532854,136.1517522503339,1368.03123508868,6562.768564596229,934.93305275279,50.662471632237185,2206.1585863452237,59.261782607061434
COL,2016-11-01,-2666.21071063202,3275.71854694555,987.61065232214,2299.43936532854,136.1517522503339,1368.03123508868,6562.768564596229,934.93305275279,50.662471632237185,2206.1585863452237,59.261782607061434
COL,2016-12-01,-2666.21071063202,3275.71854694555,987.61065232214,2299.43936532854,136.1517522503339,1368.03123508868,6562.768564596229,934.93305275279,50.662471632237185,2206.1585863452237,59.261782607061434
COL,2017-01-01,-3489.5200968922,2459.11092977289,44.4493953034243,1803.83960912992,92.6392631382944,1308.40440304277,4307.399934206234,-823.30938626018,-43.51248911203952,-2255.368630389995,-31.958816829647375
COL,2017-02-01,-3489.5200968922,2459.11092977289,44.4493953034243,1803.83960912992,92.6392631382944,1308.40440304277,4307.399934206234,-823.30938626018,-43.51248911203952,-2255.368630389995,-31.958816829647375
COL,2017-03-01,-3489.5200968922,2459.11092977289,44.4493953034243,1803.83960912992,92.6392631382944,1308.40440304277,4307.399934206234,-823.30938626018,-43.51248911203952,-2255.368630389995,-31.958816829647375
COL,2017-04-01,-2425.55470326533,2492.16674310332,-1067.37839350101,1434.28852041985,145.5421206424268,1400.11582976132,2859.0768700221606,1063.96539362687,52.9028575041324,-1448.3230641840737,57.10630213579915
COL,2017-05-01,-2425.55470326533,2492.16674310332,-1067.37839350101,1434.28852041985,145.5421206424268,1400.11582976132,2859.0768700221606,1063.96539362687,52.9028575041324,-1448.3230641840737,57.10630213579915
COL,2017-06-01,-2425.55470326533,2492.16674310332,-1067.37839350101,1434.28852041985,145.5421206424268,1400.11582976132,2859.0768700221606,1063.96539362687,52.9028575041324,-1448.3230641840737,57.10630213579915
COL,2017-07-01,-2560.64649199146,4956.70350738196,44.0961174454362,2801.47917494842,125.4829985519196,1472.01402729438,7802.278799775816,-135.0917887261303,-20.059122090507202,4943.201929753655,-13.782348368957177
COL,2017-08-01,-2560.64649199146,4956.70350738196,44.0961174454362,2801.47917494842,125.4829985519196,1472.01402729438,7802.278799775816,-135.0917887261303,-20.059122090507202,4943.201929753655,-13.782348368957177
COL,2017-09-01,-2560.64649199146,4956.70350738196,44.0961174454362,2801.47917494842,125.4829985519196,1472.01402729438,7802.278799775816,-135.0917887261303,-20.059122090507202,4943.201929753655,-13.782348368957177
COL,2017-10-01,-1448.63711608303,3792.89926494162,-610.036382846501,1772.67211004944,172.2125766222843,1603.19289925857,4955.5349921445595,1112.0093759084302,46.72957807036471,-2846.7438076312565,37.2397684225166
COL,2017-11-01,-1448.63711608303,3792.89926494162,-610.036382846501,1772.67211004944,172.2125766222843,1603.19289925857,4955.5349921445595,1112.0093759084302,46.72957807036471,-2846.7438076312565,37.2397684225166
COL,2017-12-01,-1448.63711608303,3792.89926494162,-610.036382846501,1772.67211004944,172.2125766222843,1603.19289925857,4955.5349921445595,1112.0093759084302,46.72957807036471,-2846.7438076312565,37.2397684225166
COL,2018-01-01,-3022.54944668232,1982.3242207561,2157.21750980886,153.077858677655,136.4253015038147,1503.77398268339,4292.619589242615,-1573.9123305992903,-35.78727511846961,-662.9154029019446,-20.78087200156248
COL,2018-02-01,-3022.54944668232,1982.3242207561,2157.21750980886,153.077858677655,136.4253015038147,1503.77398268339,4292.619589242615,-1573.9123305992903,-35.78727511846961,-662.9154029019446,-20.78087200156248
COL,2018-03-01,-3022.54944668232,1982.3242207561,2157.21750980886,153.077858677655,136.4253015038147,1503.77398268339,4292.619589242615,-1573.9123305992903,-35.78727511846961,-662.9154029019446,-20.78087200156248
COL,2018-04-01,-3470.92701103356,3772.94420624384,314.648335044318,-259.147338822788,142.5378447444729,1598.92831362509,3828.4452024653706,-448.3775643512399,6.112543240658198,-464.1743867772443,4.480505575783744
COL,2018-05-01,-3470.92701103356,3772.94420624384,314.648335044318,-259.147338822788,142.5378447444729,1598.92831362509,3828.4452024653706,-448.3775643512399,6.112543240658198,-464.1743867772443,4.480505575783744
COL,2018-06-01,-3470.92701103356,3772.94420624384,314.648335044318,-259.147338822788,142.5378447444729,1598.92831362509,3828.4452024653706,-448.3775643512399,6.112543240658198,-464.1743867772443,4.480505575783744
COL,2018-07-01,-3406.01544258091,2704.4028245645,683.457750789324,581.473672561939,168.6755570554428,1710.39096843686,3969.334247915763,64.91156845265004,26.137712310969903,140.8890454503926,18.33738426298426
COL,2018-08-01,-3406.01544258091,2704.4028245645,683.457750789324,581.473672561939,168.6755570554428,1710.39096843686,3969.334247915763,64.91156845265004,26.137712310969903,140.8890454503926,18.33738426298426
COL,2018-09-01,-3406.01544258091,2704.4028245645,683.457750789324,581.473672561939,168.6755570554428,1710.39096843686,3969.334247915763,64.91156845265004,26.137712310969903,140.8890454503926,18.33738426298426
COL,2018-10-01,-4141.45671465106,2839.02152228415,5743.88374129431,-126.532269517164,731.4582153684447,1823.10737723064,8456.372994061296,-735.4412720701498,562.7826583130019,4487.038746145532,333.64802117002534
COL,2018-11-01,-4141.45671465106,2839.02152228415,5743.88374129431,-126.532269517164,731.4582153684447,1823.10737723064,8456.372994061296,-735.4412720701498,562.7826583130019,4487.038746145532,333.64802117002534
COL,2018-12-01,-4141.45671465106,2839.02152228415,5743.88374129431,-126.532269517164,731.4582153684447,1823.10737723064,8456.372994061296,-735.4412720701498,562.7826583130019,4487.038746145532,333.64802117002534
COL,2019-01-01,-3820.35332671854,3393.70189216763,-327.920213504873,666.853189035665,2350.688769899728,1644.70061172357,3732.6348676984217,321.10338793252004,1619.2305545312834,-4723.738126362874,221.3702055032161
COL,2019-02-01,-3820.35332671854,3393.70189216763,-327.920213504873,666.853189035665,2350.688769899728,1644.70061172357,3732.6348676984217,321.10338793252004,1619.2305545312834,-4723.738126362874,221.3702055032161
COL,2019-03-01,-3820.35332671854,3393.70189216763,-327.920213504873,666.853189035665,2350.688769899728,1644.70061172357,3732.6348676984217,321.10338793252004,1619.2305545312834,-4723.738126362874,221.3702055032161
COL,2019-04-01,-3218.9218271018,4090.15569082639,812.704832807351,919.312746117706,510.5482593258605,1774.5097754805,5822.173269751447,601.43149961674,-1840.1405105738675,2089.5384020530255,-78.2809078826867
COL,2019-05-01,-3218.9218271018,4090.15569082639,812.704832807351,919.312746117706,510.5482593258605,1774.5097754805,5822.173269751447,601.43149961674,-1840.1405105738675,2089.5384020530255,-78.2809078826867
COL,2019-06-01,-3218.9218271018,4090.15569082639,812.704832807351,919.312746117706,510.5482593258605,1774.5097754805,5822.173269751447,601.43149961674,-1840.1405105738675,2089.5384020530255,-78.2809078826867
COL,2019-07-01,-4302.6440725285,3163.09314677747,-203.948445398615,270.927161418807,254.1716909637891,1869.51098427372,3230.0718627976617,-1083.7222454267003,-256.3765683620714,-2592.1014069537855,-50.21593231961986
COL,2019-08-01,-4302.6440725285,3163.09314677747,-203.948445398615,270.927161418807,254.1716909637891,1869.51098427372,3230.0718627976617,-1083.7222454267003,-256.3765683620714,-2592.1014069537855,-50.21593231961986
COL,2019-09-01,-4302.6440725285,3163.09314677747,-203.948445398615,270.927161418807,254.1716909637891,1869.51098427372,3230.0718627976617,-1083.7222454267003,-256.3765683620714,-2592.1014069537855,-50.21593231961986
COL,2019-10-01,-3466.7428512577,3342.20329859682,1609.60285990169,-1565.81328073746,202.5892522884462,1797.81062336842,3385.99287776105,835.9012212708003,-51.5824386753429,155.9210149633882,-20.294328797887907
COL,2019-11-01,-3466.7428512577,3342.20329859682,1609.60285990169,-1565.81328073746,202.5892522884462,1797.81062336842,3385.99287776105,835.9012212708003,-51.5824386753429,155.9210149633882,-20.294328797887907
COL,2019-12-01,-3466.7428512577,3342.20329859682,1609.60285990169,-1565.81328073746,202.5892522884462,1797.81062336842,3385.99287776105,835.9012212708003,-51.5824386753429,155.9210149633882,-20.294328797887907
COL,2020-01-01,-2295.1985839553,3174.59973961067,1533.87891072614,-702.528087425715,-171.0356959175214,1792.92974969341,4005.950562911095,1171.5442673024,-373.6249482059676,619.9576851500451,-184.4248616279017
COL,2020-02-01,-2295.1985839553,3174.59973961067,1533.87891072614,-702.528087425715,-171.0356959175214,1792.92974969341,4005.950562911095,1171.5442673024,-373.6249482059676,619.9576851500451,-184.4248616279017
COL,2020-03-01,-2295.1985839553,3174.59973961067,1533.87891072614,-702.528087425715,-171.0356959175214,1792.92974969341,4005.950562911095,1171.5442673024,-373.6249482059676,619.9576851500451,-184.4248616279017
COL,2020-04-01,-1962.07039526682,1371.38102997016,936.25634023421,4681.62776865635,2572.747615695448,1324.52355367937,6989.26513886072,333.1281886884799,2743.7833116129696,2983.314575949625,-1604.216767087091
COL,2020-05-01,-1962.07039526682,1371.38102997016,936.25634023421,4681.62776865635,2572.747615695448,1324.52355367937,6989.26513886072,333.1281886884799,2743.7833116129696,2983.314575949625,-1604.216767087091
COL,2020-06-01,-1962.07039526682,1371.38102997016,936.25634023421,4681.62776865635,2572.747615695448,1324.52355367937,6989.26513886072,333.1281886884799,2743.7833116129696,2983.314575949625,-1604.216767087091
COL,2020-07-01,-2012.54462773777,843.988612931504,724.223507949209,1959.14825632078,204.9996608574978,1873.5236804248,3527.360377201493,-50.47423247095003,-2367.74795483795,-3461.904761659227,-92.03187830757804
COL,2020-08-01,-2012.54462773777,843.988612931504,724.223507949209,1959.14825632078,204.9996608574978,1873.5236804248,3527.360377201493,-50.47423247095003,-2367.74795483795,-3461.904761659227,-92.03187830757804
COL,2020-09-01,-2012.54462773777,843.988612931504,724.223507949209,1959.14825632078,204.9996608574978,1873.5236804248,3527.360377201493,-50.47423247095003,-2367.74795483795,-3461.904761659227,-92.03187830757804
COL,2020-10-01,-2996.99617263701,2068.65560170696,4831.88944071921,1576.8037263411,1704.679918289805,1917.86898012401,8477.348768767271,-984.4515448992402,1499.6802574323074,4949.988391565778,731.5525553355845
