iso3,year_month,acled_total_events,acled_battles,acled_explosions,acled_violence_against_civilians,acled_protests,acled_riots,acled_strategic_developments,acled_total_fatalities,acled_civilian_targeting_events,acled_fatalities_per_event,acled_violence_share,acled_protest_share
MYS,2019-02-01,15,1.0,0.0,2.0,10.0,1.0,1.0,2,3.0,0.13333333333333333,0.2,0.7333333333333333
MYS,2019-03-01,39,0.0,0.0,0.0,36.0,2.0,1.0,0,0.0,0.0,0.0,0.9743589743589743
MYS,2019-04-01,20,0.0,0.0,0.0,13.0,1.0,6.0,0,0.0,0.0,0.0,0.7
MYS,2019-05-01,11,0.0,0.0,2.0,8.0,0.0,1.0,1,2.0,0.09090909090909091,0.18181818181818182,0.7272727272727273
MYS,2019-06-01,13,0.0,0.0,2.0,9.0,0.0,2.0,0,2.0,0.0,0.15384615384615385,0.6923076923076923
MYS,2019-07-01,40,0.0,0.0,3.0,31.0,3.0,3.0,1,3.0,0.025,0.075,0.85
MYS,2019-08-01,18,0.0,0.0,1.0,14.0,2.0,1.0,0,1.0,0.0,0.05555555555555555,0.8888888888888888
MYS,2019-09-01,20,1.0,0.0,3.0,16.0,0.0,0.0,2,3.0,0.1,0.2,0.8
MYS,2019-10-01,11,0.0,0.0,1.0,10.0,0.0,0.0,1,1.0,0.09090909090909091,0.09090909090909091,0.9090909090909091
MYS,2019-11-01,10,0.0,0.0,3.0,6.0,0.0,1.0,2,3.0,0.2,0.3,0.6
MYS,2019-12-01,15,0.0,0.0,1.0,13.0,1.0,0.0,3,1.0,0.2,0.06666666666666667,0.9333333333333333
MYS,2020-01-01,8,0.0,0.0,1.0,7.0,0.0,0.0,0,1.0,0.0,0.125,0.875
MYS,2020-02-01,7,0.0,0.0,1.0,5.0,0.0,1.0,0,1.0,0.0,0.14285714285714285,0.7142857142857143
MYS,2020-03-01,15,0.0,0.0,0.0,9.0,1.0,5.0,0,1.0,0.0,0.0,0.6666666666666666
MYS,2020-04-01,7,0.0,0.0,1.0,0.0,0.0,6.0,1,1.0,0.14285714285714285,0.14285714285714285,0.0
MYS,2020-05-01,8,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,0.0,0.0
MYS,2020-06-01,4,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0.5
MYS,2020-07-01,7,0.0,0.0,0.0,5.0,0.0,2.0,0,0.0,0.0,0.0,0.7142857142857143
MYS,2020-08-01,5,0.0,0.0,0.0,4.0,1.0,0.0,1,0.0,0.2,0.0,1.0
MYS,2020-09-01,10,0.0,0.0,0.0,7.0,0.0,3.0,0,0.0,0.0,0.0,0.7
MYS,2020-10-01,4,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
MYS,2020-11-01,6,0.0,0.0,1.0,5.0,0.0,0.0,0,1.0,0.0,0.16666666666666666,0.8333333333333334
MYS,2020-12-01,7,0.0,0.0,0.0,4.0,0.0,3.0,0,0.0,0.0,0.0,0.5714285714285714
MYS,2021-01-01,10,0.0,0.0,2.0,2.0,0.0,6.0,1,2.0,0.1,0.2,0.2
MYS,2021-02-01,3,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
MYS,2021-03-01,13,1.0,0.0,1.0,8.0,0.0,3.0,0,1.0,0.0,0.15384615384615385,0.6153846153846154
MYS,2021-04-01,23,0.0,0.0,1.0,20.0,0.0,2.0,1,1.0,0.043478260869565216,0.043478260869565216,0.8695652173913043
MYS,2021-05-01,13,1.0,0.0,2.0,8.0,0.0,2.0,6,2.0,0.46153846153846156,0.23076923076923078,0.6153846153846154
MYS,2021-06-01,7,0.0,0.0,2.0,0.0,0.0,5.0,1,2.0,0.14285714285714285,0.2857142857142857,0.0
MYS,2021-07-01,23,0.0,0.0,0.0,20.0,0.0,3.0,0,0.0,0.0,0.0,0.8695652173913043
MYS,2021-08-01,5,1.0,0.0,0.0,2.0,0.0,2.0,2,0.0,0.4,0.2,0.4
MYS,2021-09-01,8,0.0,0.0,0.0,5.0,1.0,2.0,0,0.0,0.0,0.0,0.75
MYS,2021-10-01,12,0.0,0.0,1.0,8.0,0.0,3.0,1,1.0,0.08333333333333333,0.08333333333333333,0.6666666666666666
MYS,2021-11-01,17,0.0,0.0,1.0,12.0,0.0,4.0,0,1.0,0.0,0.058823529411764705,0.7058823529411765
MYS,2021-12-01,12,0.0,0.0,2.0,10.0,0.0,0.0,1,2.0,0.08333333333333333,0.16666666666666666,0.8333333333333334
MYS,2022-01-01,11,0.0,0.0,2.0,8.0,0.0,1.0,2,2.0,0.18181818181818182,0.18181818181818182,0.7272727272727273
MYS,2022-02-01,21,0.0,0.0,1.0,20.0,0.0,0.0,1,1.0,0.047619047619047616,0.047619047619047616,0.9523809523809523
MYS,2022-03-01,23,0.0,0.0,1.0,19.0,0.0,3.0,1,1.0,0.043478260869565216,0.043478260869565216,0.8260869565217391
MYS,2022-04-01,6,0.0,0.0,0.0,5.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MYS,2022-05-01,14,0.0,0.0,0.0,11.0,0.0,3.0,0,0.0,0.0,0.0,0.7857142857142857
MYS,2022-06-01,14,0.0,0.0,0.0,12.0,0.0,2.0,0,0.0,0.0,0.0,0.8571428571428571
MYS,2022-07-01,24,0.0,0.0,0.0,21.0,0.0,3.0,0,0.0,0.0,0.0,0.875
MYS,2022-08-01,9,0.0,0.0,0.0,8.0,0.0,1.0,0,0.0,0.0,0.0,0.8888888888888888
MYS,2022-09-01,9,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MYS,2022-10-01,10,0.0,0.0,0.0,8.0,1.0,1.0,0,1.0,0.0,0.0,0.9
MYS,2022-11-01,12,0.0,0.0,0.0,10.0,1.0,1.0,0,0.0,0.0,0.0,0.9166666666666666
MYS,2022-12-01,6,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MYS,2023-01-01,6,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MYS,2023-02-01,8,0.0,0.0,0.0,5.0,0.0,3.0,0,0.0,0.0,0.0,0.625
MYS,2023-03-01,11,0.0,0.0,0.0,10.0,0.0,1.0,0,0.0,0.0,0.0,0.9090909090909091
MYS,2023-04-01,10,0.0,0.0,0.0,9.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MYS,2023-05-01,7,0.0,0.0,0.0,6.0,0.0,1.0,0,0.0,0.0,0.0,0.8571428571428571
MYS,2023-06-01,6,0.0,0.0,0.0,5.0,0.0,1.0,0,0.0,0.0,0.0,0.8333333333333334
MYS,2023-07-01,13,0.0,0.0,1.0,11.0,0.0,1.0,0,1.0,0.0,0.07692307692307693,0.8461538461538461
MYS,2023-08-01,12,0.0,0.0,0.0,8.0,0.0,4.0,0,0.0,0.0,0.0,0.6666666666666666
MYS,2023-09-01,8,0.0,0.0,0.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0.875
MYS,2023-10-01,36,0.0,0.0,0.0,31.0,0.0,5.0,0,0.0,0.0,0.0,0.8611111111111112
MYS,2023-11-01,18,0.0,0.0,0.0,15.0,0.0,3.0,0,0.0,0.0,0.0,0.8333333333333334
MYS,2023-12-01,22,0.0,0.0,0.0,16.0,0.0,6.0,0,0.0,0.0,0.0,0.7272727272727273
MYS,2024-01-01,31,0.0,0.0,1.0,11.0,0.0,19.0,0,1.0,0.0,0.03225806451612903,0.3548387096774194
MYS,2024-02-01,23,0.0,0.0,0.0,10.0,0.0,13.0,0,0.0,0.0,0.0,0.43478260869565216
MYS,2024-03-01,24,0.0,0.0,1.0,10.0,2.0,11.0,0,3.0,0.0,0.041666666666666664,0.5
MYS,2024-04-01,11,0.0,0.0,0.0,7.0,0.0,4.0,0,0.0,0.0,0.0,0.6363636363636364
MYS,2024-05-01,23,1.0,0.0,0.0,11.0,0.0,11.0,3,0.0,0.13043478260869565,0.043478260869565216,0.4782608695652174
MYS,2024-06-01,17,0.0,0.0,0.0,11.0,0.0,6.0,0,0.0,0.0,0.0,0.6470588235294118
MYS,2024-07-01,23,0.0,0.0,0.0,12.0,0.0,11.0,0,0.0,0.0,0.0,0.5217391304347826
MYS,2024-08-01,22,0.0,0.0,0.0,9.0,0.0,13.0,0,0.0,0.0,0.0,0.4090909090909091
MYS,2024-09-01,18,0.0,0.0,0.0,15.0,0.0,3.0,0,0.0,0.0,0.0,0.8333333333333334
MYS,2024-10-01,25,0.0,0.0,0.0,12.0,0.0,13.0,0,0.0,0.0,0.0,0.48
MYS,2024-11-01,16,0.0,0.0,0.0,1.0,0.0,15.0,0,0.0,0.0,0.0,0.0625
MYS,2024-12-01,17,0.0,0.0,0.0,9.0,0.0,8.0,0,0.0,0.0,0.0,0.5294117647058824
PAK,2010-01-01,407,83.0,65.0,22.0,213.0,21.0,3.0,717,45.0,1.7616707616707616,0.4176904176904177,0.5749385749385749
PAK,2010-02-01,555,73.0,61.0,28.0,360.0,26.0,7.0,573,46.0,1.0324324324324323,0.2918918918918919,0.6954954954954955
PAK,2010-03-01,765,103.0,99.0,59.0,423.0,71.0,10.0,1065,101.0,1.392156862745098,0.3411764705882353,0.6457516339869281
PAK,2010-04-01,873,89.0,77.0,57.0,555.0,91.0,4.0,975,81.0,1.1168384879725086,0.2554410080183276,0.7399770904925544
PAK,2010-05-01,349,44.0,46.0,19.0,212.0,27.0,1.0,1049,32.0,3.005730659025788,0.3123209169054441,0.6848137535816619
PAK,2010-06-01,232,50.0,40.0,23.0,107.0,12.0,0.0,665,36.0,2.8663793103448274,0.4870689655172414,0.5129310344827587
PAK,2010-07-01,640,32.0,43.0,17.0,524.0,22.0,2.0,902,40.0,1.409375,0.14375,0.853125
PAK,2010-08-01,278,20.0,26.0,34.0,184.0,13.0,1.0,306,48.0,1.1007194244604317,0.28776978417266186,0.7086330935251799
PAK,2010-09-01,307,18.0,75.0,22.0,172.0,20.0,0.0,638,44.0,2.0781758957654723,0.3745928338762215,0.6254071661237784
PAK,2010-10-01,584,30.0,46.0,49.0,438.0,19.0,2.0,399,68.0,0.6832191780821918,0.21404109589041095,0.7825342465753424
PAK,2010-11-01,155,17.0,50.0,17.0,67.0,3.0,1.0,306,32.0,1.9741935483870967,0.5419354838709678,0.45161290322580644
PAK,2010-12-01,414,30.0,48.0,34.0,295.0,7.0,0.0,533,51.0,1.28743961352657,0.27053140096618356,0.7294685990338164
PAK,2011-01-01,216,15.0,50.0,33.0,108.0,4.0,6.0,304,51.0,1.4074074074074074,0.4537037037037037,0.5185185185185185
PAK,2011-02-01,311,34.0,77.0,18.0,174.0,4.0,4.0,277,36.0,0.8906752411575563,0.41479099678456594,0.572347266881029
PAK,2011-03-01,278,28.0,77.0,60.0,105.0,6.0,2.0,488,89.0,1.7553956834532374,0.5935251798561151,0.39928057553956836
PAK,2011-04-01,536,29.0,73.0,49.0,363.0,18.0,4.0,555,77.0,1.0354477611940298,0.28171641791044777,0.710820895522388
PAK,2011-05-01,169,22.0,40.0,12.0,77.0,18.0,0.0,506,27.0,2.9940828402366866,0.4378698224852071,0.5621301775147929
PAK,2011-06-01,422,29.0,52.0,38.0,285.0,17.0,1.0,477,72.0,1.1303317535545023,0.28199052132701424,0.7156398104265402
PAK,2011-07-01,370,30.0,33.0,23.0,265.0,17.0,2.0,379,35.0,1.0243243243243243,0.23243243243243245,0.7621621621621621
PAK,2011-08-01,374,20.0,39.0,15.0,276.0,20.0,4.0,366,37.0,0.9786096256684492,0.19786096256684493,0.7914438502673797
PAK,2011-09-01,172,19.0,18.0,13.0,119.0,2.0,1.0,284,19.0,1.6511627906976745,0.29069767441860467,0.7034883720930233
PAK,2011-10-01,226,13.0,36.0,14.0,147.0,13.0,3.0,190,34.0,0.8407079646017699,0.27876106194690264,0.7079646017699115
PAK,2011-11-01,154,20.0,28.0,10.0,86.0,9.0,1.0,282,21.0,1.8311688311688312,0.37662337662337664,0.6168831168831169
PAK,2011-12-01,502,38.0,63.0,20.0,344.0,35.0,2.0,427,43.0,0.850597609561753,0.2410358565737052,0.7549800796812749
PAK,2012-01-01,652,60.0,73.0,34.0,465.0,15.0,5.0,643,56.0,0.9861963190184049,0.2561349693251534,0.7361963190184049
PAK,2012-02-01,828,49.0,109.0,34.0,608.0,24.0,4.0,676,76.0,0.8164251207729468,0.2318840579710145,0.7632850241545893
PAK,2012-03-01,735,68.0,85.0,42.0,473.0,58.0,9.0,956,75.0,1.3006802721088435,0.2653061224489796,0.7224489795918367
PAK,2012-04-01,576,35.0,51.0,53.0,364.0,69.0,4.0,329,76.0,0.5711805555555556,0.24131944444444445,0.7517361111111112
PAK,2012-05-01,528,40.0,86.0,59.0,280.0,57.0,6.0,445,98.0,0.8428030303030303,0.3503787878787879,0.6382575757575758
PAK,2012-06-01,745,39.0,100.0,77.0,444.0,79.0,6.0,607,115.0,0.8147651006711409,0.28993288590604027,0.702013422818792
PAK,2012-07-01,444,46.0,67.0,58.0,251.0,19.0,3.0,539,100.0,1.2139639639639639,0.38513513513513514,0.6081081081081081
PAK,2012-08-01,601,52.0,92.0,60.0,373.0,17.0,7.0,619,101.0,1.0299500831946755,0.33943427620632277,0.64891846921797
PAK,2012-09-01,478,18.0,49.0,29.0,354.0,23.0,5.0,293,52.0,0.6129707112970711,0.200836820083682,0.7887029288702929
PAK,2012-10-01,434,33.0,42.0,46.0,289.0,14.0,10.0,297,71.0,0.684331797235023,0.27880184331797236,0.6981566820276498
PAK,2012-11-01,437,30.0,111.0,66.0,208.0,12.0,10.0,409,116.0,0.9359267734553776,0.47368421052631576,0.5034324942791762
PAK,2012-12-01,516,32.0,54.0,52.0,358.0,12.0,8.0,318,77.0,0.6162790697674418,0.26744186046511625,0.7170542635658915
PAK,2013-01-01,758,40.0,100.0,63.0,512.0,41.0,2.0,652,109.0,0.8601583113456465,0.2678100263852243,0.7295514511873351
PAK,2013-02-01,699,35.0,53.0,33.0,553.0,25.0,0.0,468,64.0,0.6695278969957081,0.17310443490701002,0.82689556509299
PAK,2013-03-01,668,32.0,55.0,40.0,516.0,25.0,0.0,396,66.0,0.592814371257485,0.19011976047904192,0.8098802395209581
PAK,2013-04-01,395,24.0,60.0,26.0,270.0,13.0,2.0,309,69.0,0.7822784810126582,0.27848101265822783,0.7164556962025317
PAK,2013-05-01,650,52.0,88.0,52.0,405.0,50.0,3.0,509,114.0,0.7830769230769231,0.2953846153846154,0.7
PAK,2013-06-01,537,37.0,50.0,46.0,371.0,32.0,1.0,419,64.0,0.7802607076350093,0.24767225325884543,0.750465549348231
PAK,2013-07-01,319,30.0,64.0,23.0,175.0,21.0,6.0,382,49.0,1.1974921630094044,0.3667711598746082,0.6144200626959248
PAK,2013-08-01,454,46.0,62.0,35.0,289.0,17.0,5.0,223,69.0,0.4911894273127753,0.31497797356828194,0.6740088105726872
PAK,2013-09-01,560,35.0,77.0,37.0,383.0,24.0,4.0,566,71.0,1.0107142857142857,0.26607142857142857,0.7267857142857143
PAK,2013-10-01,401,28.0,54.0,14.0,298.0,6.0,1.0,152,41.0,0.3790523690773067,0.23940149625935161,0.7581047381546134
PAK,2013-11-01,248,33.0,50.0,28.0,121.0,16.0,0.0,222,55.0,0.8951612903225806,0.4475806451612903,0.5524193548387096
PAK,2013-12-01,199,30.0,45.0,27.0,80.0,16.0,1.0,174,50.0,0.8743718592964824,0.5125628140703518,0.4824120603015075
PAK,2014-01-01,388,28.0,70.0,21.0,261.0,7.0,1.0,348,48.0,0.8969072164948454,0.30670103092783507,0.6907216494845361
PAK,2014-02-01,241,24.0,47.0,30.0,128.0,12.0,0.0,404,55.0,1.6763485477178424,0.4190871369294606,0.5809128630705395
PAK,2014-03-01,187,27.0,38.0,29.0,68.0,23.0,2.0,196,47.0,1.0481283422459893,0.5026737967914439,0.48663101604278075
PAK,2014-04-01,343,37.0,75.0,49.0,171.0,11.0,0.0,480,95.0,1.3994169096209912,0.46938775510204084,0.5306122448979592
PAK,2014-05-01,374,40.0,62.0,36.0,219.0,14.0,3.0,295,61.0,0.7887700534759359,0.3689839572192513,0.6229946524064172
PAK,2014-06-01,742,83.0,99.0,61.0,457.0,37.0,5.0,926,89.0,1.247978436657682,0.3274932614555256,0.6657681940700808
PAK,2014-07-01,415,34.0,31.0,11.0,326.0,13.0,0.0,305,17.0,0.7349397590361446,0.18313253012048192,0.8168674698795181
PAK,2014-08-01,375,78.0,59.0,27.0,181.0,27.0,3.0,351,51.0,0.936,0.43733333333333335,0.5546666666666666
PAK,2014-09-01,323,44.0,63.0,42.0,156.0,14.0,4.0,513,62.0,1.588235294117647,0.4613003095975232,0.5263157894736842
PAK,2014-10-01,368,54.0,78.0,28.0,196.0,8.0,4.0,560,49.0,1.5217391304347827,0.43478260869565216,0.5543478260869565
PAK,2014-11-01,216,41.0,57.0,20.0,88.0,7.0,3.0,440,41.0,2.037037037037037,0.5462962962962963,0.4398148148148148
PAK,2014-12-01,228,47.0,45.0,6.0,115.0,13.0,2.0,597,18.0,2.6184210526315788,0.4298245614035088,0.5614035087719298
PAK,2015-01-01,399,40.0,66.0,22.0,253.0,14.0,4.0,461,50.0,1.155388471177945,0.3208020050125313,0.6691729323308271
PAK,2015-02-01,343,36.0,58.0,40.0,194.0,11.0,4.0,298,60.0,0.8688046647230321,0.39067055393586003,0.597667638483965
PAK,2015-03-01,393,51.0,43.0,33.0,247.0,12.0,7.0,596,56.0,1.5165394402035624,0.3231552162849873,0.6590330788804071
PAK,2015-04-01,448,64.0,54.0,27.0,279.0,19.0,5.0,495,49.0,1.1049107142857142,0.3236607142857143,0.6651785714285714
PAK,2015-05-01,815,99.0,71.0,51.0,532.0,58.0,4.0,679,89.0,0.8331288343558282,0.27116564417177913,0.7239263803680982
PAK,2015-06-01,415,53.0,36.0,17.0,287.0,13.0,9.0,396,35.0,0.9542168674698795,0.25542168674698795,0.7228915662650602
PAK,2015-07-01,264,34.0,24.0,19.0,175.0,8.0,4.0,201,37.0,0.7613636363636364,0.2916666666666667,0.6931818181818182
PAK,2015-08-01,452,52.0,39.0,14.0,333.0,10.0,4.0,442,33.0,0.9778761061946902,0.2323008849557522,0.7588495575221239
PAK,2015-09-01,443,43.0,19.0,30.0,335.0,2.0,14.0,254,41.0,0.5733634311512416,0.2076749435665914,0.7607223476297968
PAK,2015-10-01,305,36.0,24.0,12.0,202.0,28.0,3.0,281,24.0,0.921311475409836,0.2360655737704918,0.7540983606557377
PAK,2015-11-01,326,31.0,28.0,28.0,199.0,36.0,4.0,162,49.0,0.49693251533742333,0.2668711656441718,0.7208588957055214
PAK,2015-12-01,292,32.0,35.0,11.0,190.0,16.0,8.0,238,27.0,0.815068493150685,0.2671232876712329,0.7054794520547946
PAK,2016-01-01,400,27.0,33.0,17.0,297.0,7.0,19.0,229,30.0,0.5725,0.1925,0.76
PAK,2016-02-01,319,32.0,32.0,15.0,226.0,6.0,8.0,265,30.0,0.8307210031347962,0.2476489028213166,0.7272727272727273
PAK,2016-03-01,364,52.0,16.0,9.0,258.0,26.0,3.0,299,22.0,0.8214285714285714,0.21153846153846154,0.7802197802197802
PAK,2016-04-01,364,32.0,25.0,11.0,280.0,9.0,7.0,179,27.0,0.49175824175824173,0.18681318681318682,0.7939560439560439
PAK,2016-05-01,380,31.0,24.0,16.0,288.0,17.0,4.0,140,28.0,0.3684210526315789,0.1868421052631579,0.8026315789473685
PAK,2016-06-01,362,37.0,26.0,17.0,264.0,12.0,6.0,139,33.0,0.3839779005524862,0.22099447513812154,0.7624309392265194
PAK,2016-07-01,339,26.0,26.0,22.0,250.0,9.0,6.0,103,37.0,0.30383480825958703,0.2182890855457227,0.7640117994100295
PAK,2016-08-01,314,25.0,23.0,10.0,236.0,11.0,9.0,238,27.0,0.7579617834394905,0.18471337579617833,0.7866242038216561
PAK,2016-09-01,355,39.0,27.0,8.0,253.0,9.0,19.0,134,22.0,0.37746478873239436,0.2084507042253521,0.7380281690140845
PAK,2016-10-01,429,51.0,23.0,12.0,329.0,6.0,8.0,200,25.0,0.4662004662004662,0.20046620046620048,0.7808857808857809
PAK,2016-11-01,439,49.0,35.0,10.0,326.0,5.0,14.0,220,21.0,0.5011389521640092,0.214123006833713,0.7539863325740319
PAK,2016-12-01,371,25.0,20.0,5.0,305.0,4.0,12.0,70,18.0,0.18867924528301888,0.1347708894878706,0.8328840970350404
PAK,2017-01-01,420,27.0,14.0,17.0,336.0,21.0,5.0,79,24.0,0.1880952380952381,0.1380952380952381,0.85
PAK,2017-02-01,536,51.0,35.0,12.0,414.0,18.0,6.0,436,29.0,0.8134328358208955,0.1828358208955224,0.8059701492537313
PAK,2017-03-01,398,47.0,23.0,19.0,280.0,20.0,9.0,163,30.0,0.40954773869346733,0.2236180904522613,0.7537688442211056
PAK,2017-04-01,294,26.0,16.0,6.0,227.0,16.0,3.0,122,17.0,0.41496598639455784,0.16326530612244897,0.826530612244898
PAK,2017-05-01,453,38.0,22.0,15.0,352.0,24.0,2.0,131,25.0,0.2891832229580574,0.16556291390728478,0.8300220750551877
PAK,2017-06-01,285,23.0,10.0,6.0,240.0,5.0,1.0,161,14.0,0.5649122807017544,0.1368421052631579,0.8596491228070176
PAK,2017-07-01,328,36.0,18.0,9.0,258.0,7.0,0.0,158,14.0,0.4817073170731707,0.19207317073170732,0.8079268292682927
PAK,2017-08-01,331,30.0,17.0,8.0,264.0,11.0,1.0,132,15.0,0.3987915407854985,0.1661631419939577,0.8308157099697885
PAK,2017-09-01,403,25.0,17.0,8.0,351.0,1.0,1.0,76,17.0,0.18858560794044665,0.12406947890818859,0.8734491315136477
PAK,2017-10-01,407,27.0,21.0,8.0,339.0,4.0,8.0,104,20.0,0.25552825552825553,0.1375921375921376,0.8427518427518428
PAK,2017-11-01,500,26.0,16.0,3.0,441.0,8.0,6.0,76,11.0,0.152,0.09,0.898
PAK,2017-12-01,384,14.0,19.0,6.0,333.0,3.0,9.0,81,18.0,0.2109375,0.1015625,0.875
PAK,2018-01-01,515,38.0,15.0,7.0,437.0,8.0,10.0,90,11.0,0.17475728155339806,0.11650485436893204,0.8640776699029126
PAK,2018-02-01,436,13.0,13.0,7.0,395.0,6.0,2.0,55,11.0,0.12614678899082568,0.07568807339449542,0.9197247706422018
PAK,2018-03-01,457,19.0,17.0,7.0,393.0,16.0,5.0,60,18.0,0.13129102844638948,0.09409190371991247,0.8949671772428884
PAK,2018-04-01,504,16.0,17.0,17.0,441.0,10.0,3.0,57,24.0,0.1130952380952381,0.0992063492063492,0.8948412698412699
PAK,2018-05-01,543,29.0,23.0,14.0,459.0,16.0,2.0,79,23.0,0.14548802946593,0.12154696132596685,0.8747697974217311
PAK,2018-06-01,469,35.0,10.0,29.0,354.0,37.0,4.0,99,35.0,0.21108742004264391,0.15778251599147122,0.8336886993603412
PAK,2018-07-01,498,34.0,26.0,40.0,297.0,90.0,11.0,302,60.0,0.606425702811245,0.20080321285140562,0.7771084337349398
PAK,2018-08-01,634,23.0,14.0,39.0,497.0,54.0,7.0,96,52.0,0.15141955835962145,0.11987381703470032,0.8690851735015773
PAK,2018-09-01,519,23.0,9.0,37.0,415.0,29.0,6.0,97,40.0,0.18689788053949905,0.1329479768786127,0.8554913294797688
PAK,2018-10-01,825,34.0,19.0,52.0,645.0,66.0,9.0,105,60.0,0.12727272727272726,0.12727272727272726,0.8618181818181818
PAK,2018-11-01,680,22.0,20.0,29.0,506.0,72.0,31.0,102,39.0,0.15,0.10441176470588236,0.85
PAK,2018-12-01,540,27.0,12.0,37.0,414.0,39.0,11.0,83,49.0,0.1537037037037037,0.14074074074074075,0.8388888888888889
PAK,2019-01-01,506,35.0,19.0,40.0,350.0,35.0,27.0,95,55.0,0.18774703557312253,0.1857707509881423,0.7608695652173914
PAK,2019-02-01,660,28.0,13.0,18.0,565.0,22.0,14.0,57,26.0,0.08636363636363636,0.0893939393939394,0.8893939393939394
PAK,2019-03-01,693,30.0,15.0,36.0,543.0,26.0,43.0,98,53.0,0.1414141414141414,0.11688311688311688,0.8210678210678211
PAK,2019-04-01,471,36.0,16.0,34.0,337.0,41.0,7.0,110,50.0,0.23354564755838642,0.18259023354564755,0.802547770700637
PAK,2019-05-01,600,49.0,11.0,41.0,442.0,41.0,16.0,182,53.0,0.30333333333333334,0.16833333333333333,0.805
PAK,2019-06-01,622,33.0,22.0,40.0,438.0,75.0,14.0,108,55.0,0.17363344051446947,0.1527331189710611,0.8247588424437299
PAK,2019-07-01,667,39.0,12.0,41.0,521.0,45.0,9.0,102,49.0,0.15292353823088456,0.13793103448275862,0.848575712143928
PAK,2019-08-01,1065,30.0,27.0,31.0,940.0,28.0,9.0,86,53.0,0.08075117370892018,0.08262910798122065,0.9089201877934272
PAK,2019-09-01,701,31.0,14.0,30.0,570.0,43.0,13.0,82,45.0,0.11697574893009986,0.10699001426533523,0.8744650499286734
PAK,2019-10-01,655,29.0,16.0,24.0,544.0,38.0,4.0,70,40.0,0.10687022900763359,0.10534351145038168,0.8885496183206106
PAK,2019-11-01,467,25.0,10.0,25.0,370.0,36.0,1.0,72,39.0,0.15417558886509636,0.1284796573875803,0.8693790149892934
PAK,2019-12-01,568,31.0,8.0,21.0,487.0,15.0,6.0,86,27.0,0.15140845070422534,0.1056338028169014,0.8838028169014085
PAK,2020-01-01,479,15.0,9.0,9.0,433.0,10.0,3.0,69,15.0,0.1440501043841336,0.06889352818371608,0.9248434237995825
PAK,2020-02-01,447,19.0,21.0,6.0,396.0,4.0,1.0,106,14.0,0.2371364653243848,0.1029082774049217,0.8948545861297539
PAK,2020-03-01,467,20.0,8.0,10.0,423.0,2.0,4.0,78,12.0,0.1670235546038544,0.08137044967880086,0.9100642398286938
PAK,2020-04-01,501,37.0,3.0,6.0,441.0,14.0,0.0,120,7.0,0.23952095808383234,0.09181636726546906,0.908183632734531
PAK,2020-05-01,583,22.0,7.0,8.0,524.0,19.0,3.0,54,12.0,0.09262435677530018,0.0634648370497427,0.9313893653516295
PAK,2020-06-01,928,27.0,6.0,4.0,844.0,45.0,2.0,76,7.0,0.08189655172413793,0.03987068965517242,0.9579741379310345
PAK,2020-07-01,921,44.0,11.0,11.0,819.0,32.0,4.0,112,17.0,0.12160694896851248,0.07166123778501629,0.9239956568946797
PAK,2020-08-01,1032,15.0,18.0,15.0,971.0,12.0,1.0,43,24.0,0.041666666666666664,0.046511627906976744,0.9525193798449613
PAK,2020-09-01,889,28.0,10.0,13.0,826.0,9.0,3.0,64,19.0,0.0719910011248594,0.05736782902137233,0.9392575928008999
PAK,2020-10-01,1227,15.0,12.0,9.0,1177.0,14.0,0.0,70,15.0,0.05704971475142624,0.029339853300733496,0.9706601466992665
PAK,2020-11-01,734,34.0,1.0,20.0,656.0,16.0,7.0,66,21.0,0.08991825613079019,0.07493188010899182,0.9155313351498637
PAK,2020-12-01,658,24.0,11.0,10.0,598.0,13.0,2.0,76,19.0,0.11550151975683891,0.06838905775075987,0.9285714285714286
PAK,2021-01-01,694,19.0,6.0,15.0,632.0,18.0,4.0,88,22.0,0.12680115273775217,0.05763688760806916,0.9365994236311239
PAK,2021-02-01,651,29.0,18.0,17.0,565.0,18.0,4.0,115,29.0,0.17665130568356374,0.09831029185867896,0.8955453149001537
PAK,2021-03-01,543,29.0,18.0,20.0,448.0,21.0,7.0,106,30.0,0.19521178637200737,0.12338858195211787,0.8637200736648251
PAK,2021-04-01,533,30.0,17.0,17.0,412.0,47.0,10.0,105,25.0,0.19699812382739212,0.1200750469043152,0.8611632270168855
PAK,2021-05-01,784,33.0,23.0,22.0,682.0,23.0,1.0,144,32.0,0.1836734693877551,0.09948979591836735,0.8992346938775511
PAK,2021-06-01,732,32.0,24.0,28.0,614.0,33.0,1.0,132,41.0,0.18032786885245902,0.11475409836065574,0.8838797814207651
