iso3,year_month,bis_govt_debt_securities_outstanding
PAK,2020-12-01,31.6012575838
PAK,2021-01-01,39.31694668524
PAK,2021-02-01,39.31694668524
PAK,2021-03-01,39.31694668524
PAK,2021-04-01,42.46634600562
PAK,2021-05-01,42.46634600562
PAK,2021-06-01,42.46634600562
PAK,2021-07-01,40.6128847119
PAK,2021-08-01,40.6128847119
PAK,2021-09-01,40.6128847119
PAK,2021-10-01,31.9710444932
PAK,2021-11-01,31.9710444932
PAK,2021-12-01,31.9710444932
PAK,2022-01-01,28.56393987181
PAK,2022-02-01,28.56393987181
PAK,2022-03-01,28.56393987181
PAK,2022-04-01,33.29167857269
PAK,2022-05-01,33.29167857269
PAK,2022-06-01,33.29167857269
PAK,2022-07-01,29.49660935454
PAK,2022-08-01,29.49660935454
PAK,2022-09-01,29.49660935454
PAK,2022-10-01,27.18336084948
PAK,2022-11-01,27.18336084948
PAK,2022-12-01,27.18336084948
PAK,2023-01-01,22.18577827226
PAK,2023-02-01,22.18577827226
PAK,2023-03-01,22.18577827226
PAK,2023-04-01,32.59639677357
PAK,2023-05-01,32.59639677357
PAK,2023-06-01,32.59639677357
PAK,2023-07-01,30.86857011208
PAK,2023-08-01,30.86857011208
PAK,2023-09-01,30.86857011208
PAK,2023-10-01,29.68810078163
PAK,2023-11-01,29.68810078163
PAK,2023-12-01,29.68810078163
PAK,2024-01-01,30.5535586556
PAK,2024-02-01,30.5535586556
PAK,2024-03-01,30.5535586556
PAK,2024-04-01,36.81329813757
PAK,2024-05-01,36.81329813757
PAK,2024-06-01,36.81329813757
PAK,2024-07-01,40.40558238336
PAK,2024-08-01,40.40558238336
PAK,2024-09-01,40.40558238336
PAK,2024-10-01,31.21688971582
PAK,2024-11-01,31.21688971582
PAK,2024-12-01,31.21688971582
PER,2000-01-01,0.25534435112
PER,2000-02-01,0.25534435112
PER,2000-03-01,0.25534435112
PER,2000-04-01,0.25582125061
PER,2000-05-01,0.25582125061
PER,2000-06-01,0.25582125061
PER,2000-07-01,0.23983239248
PER,2000-08-01,0.23983239248
PER,2000-09-01,0.23983239248
PER,2000-10-01,0.26425419773
PER,2000-11-01,0.26425419773
PER,2000-12-01,0.26425419773
PER,2001-01-01,0.29228085358
PER,2001-02-01,0.29228085358
PER,2001-03-01,0.29228085358
PER,2001-04-01,0.58354606918
PER,2001-05-01,0.58354606918
PER,2001-06-01,0.58354606918
PER,2001-07-01,0.68104835142
PER,2001-08-01,0.68104835142
PER,2001-09-01,0.68104835142
PER,2001-10-01,0.96038527312
PER,2001-11-01,0.96038527312
PER,2001-12-01,0.96038527312
PER,2002-01-01,1.10684029604
PER,2002-02-01,1.10684029604
PER,2002-03-01,1.10684029604
PER,2002-04-01,1.15445532251
PER,2002-05-01,1.15445532251
PER,2002-06-01,1.15445532251
PER,2002-07-01,1.13975748044
PER,2002-08-01,1.13975748044
PER,2002-09-01,1.13975748044
PER,2002-10-01,1.1899646457
PER,2002-11-01,1.1899646457
PER,2002-12-01,1.1899646457
PER,2003-01-01,1.18682734562
PER,2003-02-01,1.18682734562
PER,2003-03-01,1.18682734562
PER,2003-04-01,1.30834945253
PER,2003-05-01,1.30834945253
PER,2003-06-01,1.30834945253
PER,2003-07-01,1.27546416767
PER,2003-08-01,1.27546416767
PER,2003-09-01,1.27546416767
PER,2003-10-01,1.39512423101
PER,2003-11-01,1.39512423101
PER,2003-12-01,1.39512423101
PER,2004-01-01,1.50468140809
PER,2004-02-01,1.50468140809
PER,2004-03-01,1.50468140809
PER,2004-04-01,1.44697603111
PER,2004-05-01,1.44697603111
PER,2004-06-01,1.44697603111
PER,2004-07-01,1.57898874626
PER,2004-08-01,1.57898874626
PER,2004-09-01,1.57898874626
PER,2004-10-01,1.75434126752
PER,2004-11-01,1.75434126752
PER,2004-12-01,1.75434126752
PER,2005-01-01,1.95233423183
PER,2005-02-01,1.95233423183
PER,2005-03-01,1.95233423183
PER,2005-04-01,2.22289744605
PER,2005-05-01,2.22289744605
PER,2005-06-01,2.22289744605
PER,2005-07-01,3.10936444976
PER,2005-08-01,3.10936444976
PER,2005-09-01,3.10936444976
PER,2005-10-01,3.32043659009
PER,2005-11-01,3.32043659009
PER,2005-12-01,3.32043659009
PER,2006-01-01,3.46838095949
PER,2006-02-01,3.46838095949
PER,2006-03-01,3.46838095949
PER,2006-04-01,3.5772413365
PER,2006-05-01,3.5772413365
PER,2006-06-01,3.5772413365
PER,2006-07-01,3.68333210523
PER,2006-08-01,3.68333210523
PER,2006-09-01,3.68333210523
PER,2006-10-01,3.98276272685
PER,2006-11-01,3.98276272685
PER,2006-12-01,3.98276272685
PER,2007-01-01,4.05799884951
PER,2007-02-01,4.05799884951
PER,2007-03-01,4.05799884951
PER,2007-04-01,4.30066396686
PER,2007-05-01,4.30066396686
PER,2007-06-01,4.30066396686
PER,2007-07-01,5.96647417239
PER,2007-08-01,5.96647417239
PER,2007-09-01,5.96647417239
PER,2007-10-01,6.39834445928
PER,2007-11-01,6.39834445928
PER,2007-12-01,6.39834445928
PER,2008-01-01,7.0713852459
PER,2008-02-01,7.0713852459
PER,2008-03-01,7.0713852459
PER,2008-04-01,6.87547589346
PER,2008-05-01,6.87547589346
PER,2008-06-01,6.87547589346
PER,2008-07-01,6.56573689516
PER,2008-08-01,6.56573689516
PER,2008-09-01,6.56573689516
PER,2008-10-01,6.22923089172
PER,2008-11-01,6.22923089172
PER,2008-12-01,6.22923089172
PER,2009-01-01,6.24679974692
PER,2009-02-01,6.24679974692
PER,2009-03-01,6.24679974692
PER,2009-04-01,6.75323637874
PER,2009-05-01,6.75323637874
PER,2009-06-01,6.75323637874
PER,2009-07-01,7.25826196255
PER,2009-08-01,7.25826196255
PER,2009-09-01,7.25826196255
PER,2009-10-01,7.39860086505
PER,2009-11-01,7.39860086505
PER,2009-12-01,7.39860086505
PER,2010-01-01,7.6917905667
PER,2010-02-01,7.6917905667
PER,2010-03-01,7.6917905667
PER,2010-04-01,8.22304228592
PER,2010-05-01,8.22304228592
PER,2010-06-01,8.22304228592
PER,2010-07-01,8.68583913199
PER,2010-08-01,8.68583913199
PER,2010-09-01,8.68583913199
PER,2010-10-01,10.15125970096
PER,2010-11-01,10.15125970096
PER,2010-12-01,10.15125970096
PER,2011-01-01,10.18130848787
PER,2011-02-01,10.18130848787
PER,2011-03-01,10.18130848787
PER,2011-04-01,10.38271789742
PER,2011-05-01,10.38271789742
PER,2011-06-01,10.38271789742
PER,2011-07-01,10.39052957086
PER,2011-08-01,10.39052957086
PER,2011-09-01,10.39052957086
PER,2011-10-01,10.80308679525
PER,2011-11-01,10.80308679525
PER,2011-12-01,10.80308679525
PER,2012-01-01,11.6052007874
PER,2012-02-01,11.6052007874
PER,2012-03-01,11.6052007874
PER,2012-04-01,11.66878341445
PER,2012-05-01,11.66878341445
PER,2012-06-01,11.66878341445
PER,2012-07-01,12.2317182448
PER,2012-08-01,12.2317182448
PER,2012-09-01,12.2317182448
PER,2012-10-01,12.56615941176
PER,2012-11-01,12.56615941176
PER,2012-12-01,12.56615941176
PER,2013-01-01,13.15098010815
PER,2013-02-01,13.15098010815
PER,2013-03-01,13.15098010815
PER,2013-04-01,12.67195111431
PER,2013-05-01,12.67195111431
PER,2013-06-01,12.67195111431
PER,2013-07-01,12.60835971927
PER,2013-08-01,12.60835971927
PER,2013-09-01,12.60835971927
PER,2013-10-01,12.73388362755
PER,2013-11-01,12.73388362755
PER,2013-12-01,12.73388362755
PER,2014-01-01,12.8016102938
PER,2014-02-01,12.8016102938
PER,2014-03-01,12.8016102938
PER,2014-04-01,13.31370250536
PER,2014-05-01,13.31370250536
PER,2014-06-01,13.31370250536
PER,2014-07-01,13.30796771799
PER,2014-08-01,13.30796771799
PER,2014-09-01,13.30796771799
PER,2014-10-01,14.53871363652
PER,2014-11-01,14.53871363652
PER,2014-12-01,14.53871363652
PER,2015-01-01,14.97413314115
PER,2015-02-01,14.97413314115
PER,2015-03-01,14.97413314115
PER,2015-04-01,14.69438344507
PER,2015-05-01,14.69438344507
PER,2015-06-01,14.69438344507
PER,2015-07-01,14.7167098712
PER,2015-08-01,14.7167098712
PER,2015-09-01,14.7167098712
PER,2015-10-01,13.97188806948
PER,2015-11-01,13.97188806948
PER,2015-12-01,13.97188806948
PER,2016-01-01,15.10962453548
PER,2016-02-01,15.10962453548
PER,2016-03-01,15.10962453548
PER,2016-04-01,15.78433816449
PER,2016-05-01,15.78433816449
PER,2016-06-01,15.78433816449
PER,2016-07-01,16.09840683029
PER,2016-08-01,16.09840683029
PER,2016-09-01,16.09840683029
PER,2016-10-01,18.78121111263
PER,2016-11-01,18.78121111263
PER,2016-12-01,18.78121111263
PER,2017-01-01,20.91403136207
PER,2017-02-01,20.91403136207
PER,2017-03-01,20.91403136207
PER,2017-04-01,22.1419928878
PER,2017-05-01,22.1419928878
PER,2017-06-01,22.1419928878
PER,2017-07-01,26.03465002603
PER,2017-08-01,26.03465002603
PER,2017-09-01,26.03465002603
PER,2017-10-01,26.63144118908
PER,2017-11-01,26.63144118908
PER,2017-12-01,26.63144118908
PER,2018-01-01,27.13894733499
PER,2018-02-01,27.13894733499
PER,2018-03-01,27.13894733499
PER,2018-04-01,27.24993673594
PER,2018-05-01,27.24993673594
PER,2018-06-01,27.24993673594
PER,2018-07-01,28.02078575758
PER,2018-08-01,28.02078575758
PER,2018-09-01,28.02078575758
PER,2018-10-01,29.89446976882
PER,2018-11-01,29.89446976882
PER,2018-12-01,29.89446976882
PER,2019-01-01,32.27735452765
PER,2019-02-01,32.27735452765
PER,2019-03-01,32.27735452765
PER,2019-04-01,33.86503634981
PER,2019-05-01,33.86503634981
PER,2019-06-01,33.86503634981
PER,2019-07-01,33.66461977243
PER,2019-08-01,33.66461977243
PER,2019-09-01,33.66461977243
PER,2019-10-01,36.33013921877
PER,2019-11-01,36.33013921877
PER,2019-12-01,36.33013921877
PER,2020-01-01,35.06416912611
PER,2020-02-01,35.06416912611
PER,2020-03-01,35.06416912611
PER,2020-04-01,34.07061430728
PER,2020-05-01,34.07061430728
PER,2020-06-01,34.07061430728
PER,2020-07-01,33.73609931137
PER,2020-08-01,33.73609931137
PER,2020-09-01,33.73609931137
PER,2020-10-01,34.00087606269
PER,2020-11-01,34.00087606269
PER,2020-12-01,34.00087606269
PER,2021-01-01,33.36538131603
PER,2021-02-01,33.36538131603
PER,2021-03-01,33.36538131603
PER,2021-04-01,33.05418829164
PER,2021-05-01,33.05418829164
PER,2021-06-01,33.05418829164
PER,2021-07-01,30.84158017562
PER,2021-08-01,30.84158017562
PER,2021-09-01,30.84158017562
PER,2021-10-01,32.12615388085
PER,2021-11-01,32.12615388085
PER,2021-12-01,32.12615388085
PER,2022-01-01,34.96837819308
PER,2022-02-01,34.96837819308
PER,2022-03-01,34.96837819308
PER,2022-04-01,34.60318393673
PER,2022-05-01,34.60318393673
PER,2022-06-01,34.60318393673
PER,2022-07-01,33.8189908739
PER,2022-08-01,33.8189908739
PER,2022-09-01,33.8189908739
PER,2022-10-01,35.6480977108
PER,2022-11-01,35.6480977108
PER,2022-12-01,35.6480977108
PER,2023-01-01,36.96208092782
PER,2023-02-01,36.96208092782
PER,2023-03-01,36.96208092782
PER,2023-04-01,40.6645474466
PER,2023-05-01,40.6645474466
PER,2023-06-01,40.6645474466
PER,2023-07-01,39.08342043232
PER,2023-08-01,39.08342043232
PER,2023-09-01,39.08342043232
PER,2023-10-01,40.66437227851
PER,2023-11-01,40.66437227851
PER,2023-12-01,40.66437227851
PER,2024-01-01,41.27034183753
PER,2024-02-01,41.27034183753
PER,2024-03-01,41.27034183753
PER,2024-04-01,40.5929305274
PER,2024-05-01,40.5929305274
PER,2024-06-01,40.5929305274
PER,2024-07-01,42.9918793372
