iso3,year_month,weo_is_annual,weo_current_account_gdp,weo_fiscal_balance_gdp,weo_gdp_growth,weo_gdp_per_capita_ppp,weo_govt_debt_gdp,weo_inflation,weo_unemployment
GHA,2006-11-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2006-12-01,True,-3.36,-3.108,5.817,2816.783,17.291,11.683,
GHA,2007-01-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-02-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-03-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-04-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-05-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-06-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-07-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-08-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-09-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-10-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-11-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2007-12-01,True,-5.9,-4.915,4.074,2934.346,21.061,10.729,
GHA,2008-01-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-02-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-03-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-04-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-05-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-06-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-07-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-08-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-09-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-10-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-11-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2008-12-01,True,-8.241,-5.557,9.003,3178.45,23.186,16.505,
GHA,2009-01-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-02-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-03-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-04-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-05-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-06-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-07-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-08-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-09-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-10-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-11-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2009-12-01,True,-3.767,-5.046,5.681,3296.435,25.39,13.139,
GHA,2010-01-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-02-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-03-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-04-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-05-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-06-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-07-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-08-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-09-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-10-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-11-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2010-12-01,True,-6.094,-7.128,7.778,3509.591,32.924,6.698,
GHA,2011-01-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-02-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-03-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-04-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-05-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-06-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-07-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-08-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-09-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-10-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-11-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2011-12-01,True,-6.604,-5.465,13.955,3984.872,31.221,7.676,
GHA,2012-01-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-02-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-03-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-04-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-05-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-06-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-07-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-08-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-09-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-10-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-11-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2012-12-01,True,-8.8,-8.357,8.422,4295.697,35.473,7.072,
GHA,2013-01-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-02-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-03-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-04-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-05-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-06-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-07-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-08-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-09-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-10-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-11-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2013-12-01,True,-9.076,-9.117,7.241,4573.612,42.93,11.666,
GHA,2014-01-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-02-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-03-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-04-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-05-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-06-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-07-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-08-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-09-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-10-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-11-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2014-12-01,True,-6.757,-7.812,2.856,4674.315,50.111,15.486,
GHA,2015-01-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-02-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-03-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-04-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-05-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-06-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-07-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-08-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-09-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-10-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-11-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2015-12-01,True,-5.711,-4.007,2.121,4707.868,53.896,17.153,
GHA,2016-01-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-02-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-03-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-04-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-05-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-06-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-07-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-08-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-09-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-10-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-11-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2016-12-01,True,-5.06,-6.746,3.373,4802.365,55.942,17.455,
GHA,2017-01-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-02-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-03-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-04-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-05-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-06-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-07-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-08-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-09-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-10-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-11-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2017-12-01,True,-3.316,-3.966,8.129,5170.964,56.984,12.372,
GHA,2018-01-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-02-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-03-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-04-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-05-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-06-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-07-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-08-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-09-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-10-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-11-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2018-12-01,True,-3.037,-6.791,6.2,5536.496,61.976,9.837,
GHA,2019-01-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-02-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-03-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-04-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-05-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-06-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-07-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-08-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-09-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-10-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-11-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2019-12-01,True,-2.232,-7.519,6.508,6002.551,62.927,7.208,
GHA,2020-01-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-02-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-03-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-04-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-05-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-06-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-07-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-08-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-09-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-10-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-11-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2020-12-01,True,-2.534,-17.443,0.514,6047.302,79.089,9.918,
GHA,2021-01-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-02-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-03-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-04-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-05-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-06-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-07-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-08-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-09-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-10-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-11-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2021-12-01,True,-2.713,-12.032,5.076,6607.504,86.875,9.976,
GHA,2022-01-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-02-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-03-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-04-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-05-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-06-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-07-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-08-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-09-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-10-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-11-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2022-12-01,True,-2.302,-11.76,3.818,7207.889,92.723,31.921,
GHA,2023-01-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-02-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-03-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-04-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-05-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-06-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-07-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-08-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-09-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-10-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-11-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2023-12-01,True,-1.601,-3.366,3.128,7562.626,79.092,39.21,
GHA,2024-01-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-02-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-03-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-04-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-05-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-06-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-07-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-08-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-09-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-10-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-11-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
GHA,2024-12-01,True,1.115,-7.314,5.685,8038.82,70.348,22.875,
HUN,2000-01-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-02-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-03-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-04-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-05-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-06-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-07-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-08-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-09-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-10-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-11-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2000-12-01,True,-8.493,-3.038,4.409,22280.738,55.638,9.788,6.433
HUN,2001-01-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-02-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-03-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-04-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-05-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-06-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-07-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-08-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-09-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-10-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-11-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2001-12-01,True,-5.819,-3.996,4.062,23235.796,52.205,9.151,5.74
HUN,2002-01-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-02-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-03-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-04-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-05-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-06-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-07-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-08-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-09-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-10-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-11-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2002-12-01,True,-6.341,-8.794,4.73,24394.654,55.557,5.261,5.843
HUN,2003-01-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-02-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-03-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-04-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-05-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-06-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-07-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-08-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-09-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-10-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-11-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2003-12-01,True,-7.995,-7.191,3.939,25438.008,58.174,4.665,5.901
HUN,2004-01-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-02-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-03-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-04-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-05-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-06-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-07-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-08-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-09-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-10-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-11-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2004-12-01,True,-8.537,-6.597,4.963,26766.507,58.907,6.75,6.122
HUN,2005-01-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-02-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-03-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-04-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-05-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-06-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-07-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-08-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-09-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-10-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-11-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2005-12-01,True,-7.195,-7.787,4.3,27970.071,60.579,3.562,6.8
HUN,2006-01-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-02-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-03-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-04-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-05-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-06-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-07-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-08-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-09-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-10-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-11-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2006-12-01,True,-7.46,-9.269,3.934,29130.976,64.489,3.904,7.075
HUN,2007-01-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-02-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-03-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-04-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-05-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-06-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-07-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-08-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-09-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-10-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-11-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2007-12-01,True,-7.375,-5.085,0.332,29259.735,65.58,7.952,7.0
HUN,2008-01-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-02-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-03-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-04-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-05-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-06-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-07-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-08-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-09-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-10-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-11-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2008-12-01,True,-7.482,-3.785,0.993,29612.189,71.801,6.056,7.425
HUN,2009-01-01,True,-1.318,-4.759,-6.74,27654.822,78.188,4.198,9.675
HUN,2009-02-01,True,-1.318,-4.759,-6.74,27654.822,78.188,4.198,9.675
HUN,2009-03-01,True,-1.318,-4.759,-6.74,27654.822,78.188,4.198,9.675
HUN,2009-04-01,True,-1.318,-4.759,-6.74,27654.822,78.188,4.198,9.675
HUN,2009-05-01,True,-1.318,-4.759,-6.74,27654.822,78.188,4.198,9.675
